"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Owner Type","Primary Source","Activity Status","Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler","Pop Cat 5","Pop Cat 11","Population Served Count","Is Outstanding Performer","Outstanding Performer Date","Is Source Water Protected","Source Water Protection Date","Service Connections Count","Seasonal Startup System","Org Name","Admin Name","Email Address","Phone Number","Phone Ext Number","Fax Number","Alt Phone Number","Address Line1","Address Line2","City Name","State Code","Zip Code","Country Code","First Reported Date","Last Reported Date"
"CA3600297","GORDON ACRES WATER CO","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","200","-","-","-","-","66","-","EIGHME, GLORIA","EIGHME, GLORIA","-","760-248-2370","-","-","-","PO BOX 994","-","LUCERNE VALLEY","CA","92356","US","22-MAR-1979","29-MAR-2019"
"CA3600386","TRINITY OASIS PALMS INC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","135","-","-","-","-","49","-","KNOTHE, ANGELINA","KNOTHE, ANGELINA","angelinaknothe@gmail.com","-","-","-","-","P.O. Box 30991","-","SANTA BARBARA","CA","30991","US","22-MAR-1979","29-MAR-2019"
"CA5400544","ALLENSWORTH CSD","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","501-3,300","501-1,000","521","-","-","-","-","156","-","HUNTER, SHERRY","HUNTER, SHERRY","allensworthcsd@sbcglobal.net","661-849-3894","-","-","-","P.O. BOX 11966","-","EARLIMART","CA","93219","US","22-MAR-1979","29-MAR-2019"
"CA4900647","SERENO DEL MAR WATER COMPANY (PUC)","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","101-500","445","-","-","-","-","135","-","DUNTON, JAMES","DUNTON, JAMES","rruwater@sonic.net","707-887-7735","-","707-887-9445","-","P.O. Box 457","-","FORESTVILLE","CA","95436","US","22-MAR-1979","29-MAR-2019"
"CA4900793","VINEHILL VISTAS MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","60","-","-","-","-","29","-","DUPERTUIS, TIM","DUPERTUIS, TIM","timdp@sonic.net","707-829-2270","-","-","-","2515 Lewis Road","-","SEBASTOPOL","CA","95472","US","22-MAR-1979","29-MAR-2019"
"CA1503226","QVWD-WEST & EAST COMBINED WATER SYSTEM","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","101-500","163","-","-","-","-","68","-","CANTRELL, RICHARD","CANTRELL, RICHARD","richard@qvwd.org","661-822-1923","-","661-822-1923","-","24750 SAND CANYON RD.","-","TEHACHAPI","CA","93561","US","21-APR-2010","29-MAR-2019"
"CA3110047","TALMONT RESORT IMPROVEMENT DISTRICT","Region 9","California","Community water system","State","Public/Private","Ground water","Active","-","-","-","N","<=500","101-500","300","-","-","-","-","342","-","GREGG, LIBBY","GREGG, LIBBY","-","530-583-8743","-","-","-","P.O. Box 1294","-","TAHOE CITY","CA","96145","US","15-DEC-1992","29-MAR-2019"
"CA4300525","MELODY WOODS WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","160","-","-","-","-","54","-","DUNN, LORENZO","DUNN, LORENZO","lorenzo@melodywoods.com","408-502-6574","-","-","-","P.O. Box 1118","-","LOS GATOS","CA","95030","US","22-MAR-1979","29-MAR-2019"
"CA1510007","FRAZIER PARK PUD","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","2,691","-","-","-","-","1290","-","ALLISON, JONNIE E.","ALLISON, JONNIE E.","jonniea.fppud@gmail.com","661-245-3734","-","661-245-3472","-","P.O. BOX 1525","-","FRAZIER PARK","CA","93225","US","22-MAR-1979","29-MAR-2019"
"CA1910250","SANTA CLARITA VALLEY W.A.-PINETREE DIV.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","9,184","-","-","-","-","2783","-","ABERCROMBIE, KEITH","ABERCROMBIE, KEITH","KABERCROMBIE@SCVWA.ORG","661-964-3980","-","661-286-4330","-","23780 NORTH PINE ST","-","SANTA CLARITA","CA","91322","US","22-MAR-1979","29-MAR-2019"
"CA1910247","SANTA CLARITA VALLEY W.A.-CASTAIC DIV.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","6,329","-","-","-","-","1918","-","ABERCROMBIE, KEITH","ABERCROMBIE, KEITH","KABERCROMBIE@SCVWA.ORG","661-964-3980","-","661-286-4330","-","23780 NORTH PINE ST","-","SANTA CLARITA","CA","91322","US","22-MAR-1979","29-MAR-2019"
"CA5010007","HILLSVIEW HOMES","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","501-3,300","501-1,000","887","-","-","-","-","230","-","WOOD, JOSEPH","WOOD, JOSEPH","jwood@stancoha.org","209-557-2030","-","-","-","P.O. Box 581918","-","MODESTO","CA","95358","US","05-JAN-1981","29-MAR-2019"
"CA5710001","CITY OF DAVIS","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","10,001-100,000","50,001-100,000","67,298","-","-","-","-","16449","-","GRYCZKO, STAN","GRYCZKO, STAN","sgryczko@cityofdavis.org","530-757-5686","-","-","-","1717 5th Street","-","DAVIS","CA","95616","US","22-MAR-1979","29-MAR-2019"
"CA1009214","WESTSIDE HARVESTING","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","<=100","25","-","-","-","-","24","-","HANNAH, MIKE","HANNAH, MIKE","mikehannah@att.net","559-285-1071","-","-","-","17524 S. DERRICK AVE","-","CANTUA CREEK","CA","93608","US","22-MAR-1979","29-MAR-2019"
"CA3710036","BORREGO WD","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","3,429","-","-","-","-","2043","-","POOLE, GEOFF","POOLE, GEOFF","geoff@borregowd.org","760-767-5806","-","-","-","PO BOX 1870","806 PALM CANYON DR.","BORREGO SPRINGS","CA","92004","US","25-JAN-1984","29-MAR-2019"
"CA3400107","RIVER'S EDGE MARINA & RESORT","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","150","-","-","-","-","85","-","CAMPAGNA, JOHN","CAMPAGNA, JOHN","-","925-935-3200","-","-","-","PO BOX 31114","-","WALNUT CREEK","CA","94598","US","22-MAR-1979","29-MAR-2019"
"CA3400164","VIEIRA'S RESORT, INC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","150","-","-","-","-","107","-","CHAVIER, KEVIN","CHAVIER, KEVIN","-","916-777-6661","-","-","-","15476 STATE HIGHWAY 160","-","ISLETON","CA","95641","US","22-MAR-1979","29-MAR-2019"
"CA5000085","GREEN RUN MOBILE ESTATES","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","100","-","-","-","-","46","-","LEQUE, SHANNON","LEQUE, SHANNON","shannonlcm.209@gmail.com","209-632-5786","-","-","-","5061  NUNES RD #1","-","TURLOCK","CA","95382","US","22-MAR-1979","29-MAR-2019"
"CA2300735","HOLLY RANCH VILLAGE","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","<=100","50","-","-","-","-","19","-","HAM, JAMES & DEANNA","HAM, JAMES & DEANNA","deanna8397@yahoo.com","707-964-2145","-","-","-","32400 Creekside Lane","-","FORT BRAGG","CA","95437","US","30-NOV-1981","29-MAR-2019"
"CA3301209","DESERT VIEW TRAILER PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","60","-","-","-","-","22","-","AHMED, ADAM","AHMED, ADAM","-","-","-","-","-","P.O. BOX 8181","-","LA VERNE","CA","91750","US","22-MAR-1979","29-MAR-2019"
"CA2900562","ANANDA VILLAGE","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","290","-","-","-","-","86","-","ATWELL, KEN","ATWELL, KEN","-","530-292-3024","-","-","-","14618 TYLER FOOTE CROSSING RD.","-","NEVADA CITY","CA","95959","US","21-JAN-1984","29-MAR-2019"
"CA0300078","IONE BAND OF MIWOK INDIANS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","62","-","-","-","-","20","-","BAUGH, HEATHER","BAUGH, HEATHER","-","209-245-5800","-","-","-","P.O. BOX 699","-","PLYMOUTH","CA","95669","US","21-APR-2010","29-MAR-2019"
"CA3303035","THERMAL PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","50","-","-","-","-","22","-","BEATTY, ERIC","BEATTY, ERIC","epb@sbap-receivers.com","909-243-7945","-","-","-","1225 E. 16TH ST.","-","UPLAND","CA","91784","US","10-SEP-1999","29-MAR-2019"
"CA5200558","RIVER VIEW MHC LLC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","100","-","-","-","-","55","-","MCDOUGALL, JOHN","MCDOUGALL, JOHN","-","-","-","-","-","3511 DEL PASO RD","-","SACRAMENTO","CA","95835","US","27-JUN-1980","29-MAR-2019"
"CA5200551","WOODSON BRIDGE MHP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","200","-","-","-","-","104","-","MCFADDEN, TIMOTHY","MCFADDEN, TIMOTHY","-","-","-","-","-","974 MAHOGANY LN","-","SILVERDALE","WA","98383","US","30-NOV-1981","29-MAR-2019"
"CA5200555","RIO RANCH COMMUNITY SVCS DIST","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","40","-","-","-","-","17","-","MCGEE, DOUG","MCGEE, DOUG","-","-","-","-","-","CONRAD RNCH","-","RED BLUFF","CA","96080","US","27-JUN-1980","29-MAR-2019"
"CA3103310","EMIGRANT GAP MUTUAL WATER CO.","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","125","-","-","-","-","43","-","MCGINNIS, JIM","MCGINNIS, JIM","-","-","-","-","-","PO BOX 66","-","EMIGRANT GAP","CA","95715","US","21-DEC-1992","29-MAR-2019"
"CA1900936","AQUA J. MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","165","-","-","-","-","51","-","MEAD, DOUGLAS","MEAD, DOUGLAS","-","-","-","-","-","P O BOX 4778","-","LANCASTER","CA","93539","US","22-MAR-1979","29-MAR-2019"
"CA1900038","LANCASTER PARK MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","61","-","-","-","-","21","-","MENDEZ, MIRIAM","MENDEZ, MIRIAM","-","-","-","-","-","PO BOX 605 ST","-","LANCASTER","CA","93584","US","22-MAR-1979","29-MAR-2019"
"CA3100058","DUTCH FLAT MUTUAL","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","101-500","350","-","-","-","-","101","-","MINTLINE, DAVID","MINTLINE, DAVID","-","-","-","-","-","PO BOX 50","-","DUTCH FLAT","CA","95714","US","22-MAR-1979","29-MAR-2019"
"CA1900075","BLEICH FLATS MUTUAL","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","93","-","-","-","-","34","-","MORAN, JILL","MORAN, JILL","-","-","-","-","-","P.O.BOX 1307","-","LANCASTER","CA","93584","US","21-JAN-1984","29-MAR-2019"
"CA5400567","TOOLEVILLE MUTUAL NON PROFIT WATER ASSOC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","340","-","-","-","-","76","-","SALAZAR, REUBEN","SALAZAR, REUBEN","toolevillewater@yahoo.com","559-871-4602","-","-","-","2313 E. MORGAN","-","EXETER","CA","93221","US","22-MAR-1979","29-MAR-2019"
"CA2700799","VISTA DEL TORO WS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","87","-","-","-","-","29","-","UHRICH, PAUL","UHRICH, PAUL","peachy1948@gmail.com","831-596-2138","-","-","-","-","27441 VISTA DEL TORO PL","CORRAL DE TIERRA","CA","93908","US","22-MAR-1979","29-MAR-2019"
"CA2701063","RIVER RD WS #25","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","65","-","-","-","-","19","-","VILLEGAS, RITA","VILLEGAS, RITA","rcv777@aol.com","831-675-3708","-","-","-","PO BOX 1136","-","GONZALES","CA","93926","US","22-MAR-1979","29-MAR-2019"
"CA3410014","FOLSOM, CITY OF - MAIN","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","10,001-100,000","50,001-100,000","54,871","-","-","-","-","19365","-","EISING, TODD","EISING, TODD","teising@folsom.ca.us","916-351-3502","-","-","-","50 Natoma Street","-","FOLSOM","CA","95630","US","22-MAR-1979","29-MAR-2019"
"CA3010008","EASTSIDE WATER ASSOCIATION","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","2,000","-","-","-","-","333","-","POST, TOM","POST, TOM","trpinmidway@aol.com","714-904-4085","-","-","-","P.O. BOX 81","-","MIDWAY CITY","CA","92655","US","22-MAR-1979","29-MAR-2019"
"CA1000075","TRACT 1199 WATER SYSTEM","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","25","-","-","-","-","10","-","GARZA, NORMA I.","GARZA, NORMA I.","rudygarza52@icloud.com","-","-","-","-","9926 E. Linden Avenue","-","SELMA","CA","93662","US","22-MAR-1979","29-MAR-2019"
"CA1510701","EDWARDS AFB - MAIN BASE","Region 9","California","Community water system","State","Federal government","Surface water purchased","Active","-","-","-","N","10,001-100,000","10,001-50,000","13,004","-","-","-","-","1058","-","EDWARDS, MARK","EDWARDS, MARK","mark.edwards@us.af.mil","661-277-9517","-","-","-","225 N. ROSAMOND BLVD, Bldg 3500","412 CES/CEOIU","EDWARDS AFB","CA","93524","US","31-MAR-1980","29-MAR-2019"
"CA1910083","MANHATTAN BEACH-CITY, WATER DEPT.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","10,001-100,000","10,001-50,000","35,135","-","-","-","-","13433","-","IGOE, SHAWN","IGOE, SHAWN","sigoe@citymb.info","310-802-5315","-","-","-","3621 BELL AVENUE","-","MANHATTAN BEACH","CA","90266","US","22-MAR-1979","29-MAR-2019"
"CA1900801","COLORADO MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","30","-","-","-","-","13","-","BROWN, MELODY","BROWN, MELODY","-","-","-","-","-","PO BOX 482","-","LANCASTER","CA","93584-0000","US","22-MAR-1979","29-MAR-2019"
"CA1900808","LANCASTER WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","80","-","-","-","-","24","-","KEARIN, ART","KEARIN, ART","-","-","-","-","-","PO BOX 25","-","LANCASTER","CA","93534-0000","US","22-MAR-1979","29-MAR-2019"
"CA5000017","PARK HEIGHTS MUTUAL WATER CO","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","250","-","-","-","-","95","-","HUGHES, STEVE","HUGHES, STEVE","wingnut67@hotmail.com","209-531-4343","-","-","-","PO BOX 732","-","RIVERBANK","CA","95367","US","22-MAR-1979","29-MAR-2019"
"CA5000051","MOBILE PLAZA PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","125","-","-","-","-","50","-","J & H ASSET PROPERTY MGMT","J & H ASSET PROPERTY MGMT","-","-","-","-","-","22880  SAVI RANCH PARKWAY","-","YORBA LINDA","CA","92887","US","22-MAR-1979","29-MAR-2019"
"CA5000048","LAZY B MOBILEHOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","125","-","-","-","-","49","-","J & H ASSET PROPERTY MGMT","J & H ASSET PROPERTY MGMT","-","-","-","-","-","22880  SAVI RANCH PARKWAY","-","YORBA LINDA","CA","92887","US","22-MAR-1979","29-MAR-2019"
"CA5000071","TWIN CYPRESS MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","112","-","-","-","-","45","-","JESCHKE, BOB & SUE","JESCHKE, BOB & SUE","-","209-623-7120","-","-","-","16300  ORANGE BLOSSOM RD #37","-","OAKDALE","CA","95061","US","22-MAR-1979","29-MAR-2019"
"CA5000010","TID/ LA GRANGE WATER SYSTEM","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","101-500","195","-","-","-","-","59","-","KAVARIAN, MIKE","KAVARIAN, MIKE","mikavarian@tid.org","209-883-8361","-","-","-","PO BOX 949","-","TURLOCK","CA","95381","US","22-MAR-1979","29-MAR-2019"
"CA1900809","LANDALE MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Surface water purchased","Active","-","-","-","N","501-3,300","501-1,000","752","-","-","-","-","166","-","PURCELL, FRANK","PURCELL, FRANK","-","-","-","-","-","PO BOX 5808","-","LANCASTER","CA","93539-0000","US","22-MAR-1979","29-MAR-2019"
"CA0510003","ANGELS, CITY OF","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","3,301-10,000","3,301-10,000","3,836","-","-","-","-","1797","-","MYERS, DAVE","MYERS, DAVE","davidmyers@angelscamp.gov","209-736-1346","-","-","-","P.O. Box 667","-","ANGELS CAMP","CA","95222","US","22-MAR-1979","29-MAR-2019"
"CA3400181","LAGUNA DEL SOL INC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","470","-","-","-","-","170","-","SAILOR, STEVEN","SAILOR, STEVEN","manager@lagunadelsol.com","916-687-6550","-","-","-","9693 RAWHIDE LN","-","WILTON","CA","95693","US","22-MAR-1979","29-MAR-2019"
